,acousticness,analysis_url,artist,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,track_name,type,uri,valence,billboard
2429,0.258,https://api.spotify.com/v1/audio-analysis/5XRHGXut00SrJUFmcn2lQF,OneRepublic,0.529,238000.0,0.948,5XRHGXut00SrJUFmcn2lQF,9.35e-06,0.0,0.28300000000000003,-3.5269999999999997,1.0,0.0474,146.024,4.0,https://api.spotify.com/v1/tracks/5XRHGXut00SrJUFmcn2lQF,All The Right Moves,audio_features,spotify:track:5XRHGXut00SrJUFmcn2lQF,0.65,1
2430,0.0161,https://api.spotify.com/v1/audio-analysis/7uzmGiiJyRfuViKKK3lVmR,Taylor Swift,0.71,131064.0,0.789,7uzmGiiJyRfuViKKK3lVmR,2.77e-06,4.0,0.451,-3.8739999999999997,1.0,0.0722,142.929,4.0,https://api.spotify.com/v1/tracks/7uzmGiiJyRfuViKKK3lVmR,Mine,audio_features,spotify:track:7uzmGiiJyRfuViKKK3lVmR,0.7170000000000001,1
2431,0.982,https://api.spotify.com/v1/audio-analysis/35HX8z7O4MaVVrT40YEujJ,Jack Scott,0.084,427360.0,0.00835,35HX8z7O4MaVVrT40YEujJ,0.943,8.0,0.0597,-33.475,0.0,0.040999999999999995,83.285,4.0,https://api.spotify.com/v1/tracks/35HX8z7O4MaVVrT40YEujJ,My True Love,audio_features,spotify:track:35HX8z7O4MaVVrT40YEujJ,0.0679,1
2432,0.406,https://api.spotify.com/v1/audio-analysis/6Mbh2rYhQc28UaGxkpKPTT,Les Ogres De Barback,0.639,255440.0,0.762,6Mbh2rYhQc28UaGxkpKPTT,0.524,4.0,0.0563,-5.76,0.0,0.0701,137.165,4.0,https://api.spotify.com/v1/tracks/6Mbh2rYhQc28UaGxkpKPTT,Niev nietch nievitch,audio_features,spotify:track:6Mbh2rYhQc28UaGxkpKPTT,0.93,0
2433,0.6729999999999999,https://api.spotify.com/v1/audio-analysis/3SPqDiyU1dKcWfBBWpPEC3,Gabinete Caligari,0.506,229040.0,0.485,3SPqDiyU1dKcWfBBWpPEC3,0.0,2.0,0.152,-12.083,1.0,0.04,207.081,4.0,https://api.spotify.com/v1/tracks/3SPqDiyU1dKcWfBBWpPEC3,Caray!,audio_features,spotify:track:3SPqDiyU1dKcWfBBWpPEC3,0.9570000000000001,0
2434,0.872,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,Mitchel Musso,0.657,232533.0,0.29100000000000004,4RCWB3V8V0dignt99LZ8vH,0.0,2.0,0.114,-10.572000000000001,1.0,0.0293,103.973,4.0,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,Hey,audio_features,spotify:track:4RCWB3V8V0dignt99LZ8vH,0.298,1
2435,0.00815,https://api.spotify.com/v1/audio-analysis/5QpOyRrkCQVIj15KlRumaH,The Sterns,0.499,151827.0,0.924,5QpOyRrkCQVIj15KlRumaH,0.0,8.0,0.3,-3.469,1.0,0.0336,157.811,4.0,https://api.spotify.com/v1/tracks/5QpOyRrkCQVIj15KlRumaH,Supreme Girl,audio_features,spotify:track:5QpOyRrkCQVIj15KlRumaH,0.83,0
2436,0.0273,https://api.spotify.com/v1/audio-analysis/5Wd48JRKtAa8v5W6VK61Sv,Faking David,0.6659999999999999,196547.0,0.9329999999999999,5Wd48JRKtAa8v5W6VK61Sv,0.0050100000000000006,2.0,0.0693,-8.263,1.0,0.324,106.925,4.0,https://api.spotify.com/v1/tracks/5Wd48JRKtAa8v5W6VK61Sv,Sex Will Sell,audio_features,spotify:track:5Wd48JRKtAa8v5W6VK61Sv,0.301,0
2437,0.659,https://api.spotify.com/v1/audio-analysis/3oJRqdtk5Xc6mX5AdfUXgx,The Dells,0.405,166467.0,0.721,3oJRqdtk5Xc6mX5AdfUXgx,0.0,0.0,0.113,-8.232000000000001,1.0,0.1,94.677,4.0,https://api.spotify.com/v1/tracks/3oJRqdtk5Xc6mX5AdfUXgx,I Just Don't Know What To Do With Myself,audio_features,spotify:track:3oJRqdtk5Xc6mX5AdfUXgx,0.359,0
2438,0.6679999999999999,https://api.spotify.com/v1/audio-analysis/2puLy9L1cZ5jCZY4cpPtIB,Las Ketchup,0.536,198034.0,0.914,2puLy9L1cZ5jCZY4cpPtIB,0.0,7.0,0.514,-4.086,1.0,0.0699,97.962,4.0,https://api.spotify.com/v1/tracks/2puLy9L1cZ5jCZY4cpPtIB,Doble Bombo,audio_features,spotify:track:2puLy9L1cZ5jCZY4cpPtIB,0.478,0
2439,0.532,https://api.spotify.com/v1/audio-analysis/3cfnGXJ9bmiWvFqEO6ff8B,Klaus Badelt,0.424,278040.0,0.44299999999999995,3cfnGXJ9bmiWvFqEO6ff8B,0.000389,6.0,0.6729999999999999,-13.45,1.0,0.0382,131.675,4.0,https://api.spotify.com/v1/tracks/3cfnGXJ9bmiWvFqEO6ff8B,After The Fire,audio_features,spotify:track:3cfnGXJ9bmiWvFqEO6ff8B,0.391,0
2440,0.716,https://api.spotify.com/v1/audio-analysis/0NBi9IciumTdrGP407mExq,Orquesta Sublime,0.526,222741.0,0.35600000000000004,0NBi9IciumTdrGP407mExq,0.0008269999999999999,7.0,0.0505,-5.2,1.0,0.0394,96.816,4.0,https://api.spotify.com/v1/tracks/0NBi9IciumTdrGP407mExq,Me Dicen El Feliz,audio_features,spotify:track:0NBi9IciumTdrGP407mExq,0.5760000000000001,0
2441,0.152,https://api.spotify.com/v1/audio-analysis/5dDs13F0oo7XngcEIgRb2m,Freddy Cannon,0.324,132893.0,0.888,5dDs13F0oo7XngcEIgRb2m,0.0,2.0,0.248,-4.856,1.0,0.0954,142.42,4.0,https://api.spotify.com/v1/tracks/5dDs13F0oo7XngcEIgRb2m,Tallahassee Lassie,audio_features,spotify:track:5dDs13F0oo7XngcEIgRb2m,0.251,1
2442,0.0954,https://api.spotify.com/v1/audio-analysis/4bvqOj9QiH6qKecLiefKst,Masta Ace Incorporated,0.94,233027.0,0.662,4bvqOj9QiH6qKecLiefKst,0.0,7.0,0.376,-8.786,1.0,0.292,101.40299999999999,4.0,https://api.spotify.com/v1/tracks/4bvqOj9QiH6qKecLiefKst,Ain't No Game,audio_features,spotify:track:4bvqOj9QiH6qKecLiefKst,0.657,0
2443,0.92,https://api.spotify.com/v1/audio-analysis/2vSxjnyrWrtxyfzO47EX6q,The Platters,0.203,160933.0,0.295,2vSxjnyrWrtxyfzO47EX6q,2.05e-06,3.0,0.17300000000000001,-11.155,1.0,0.0323,171.222,3.0,https://api.spotify.com/v1/tracks/2vSxjnyrWrtxyfzO47EX6q,Smoke Gets In Your Eyes,audio_features,spotify:track:2vSxjnyrWrtxyfzO47EX6q,0.285,1
2444,0.799,https://api.spotify.com/v1/audio-analysis/6Vmow8PuUaU7W1T2WWLZk2,Geggy Tah,0.603,161613.0,0.606,6Vmow8PuUaU7W1T2WWLZk2,0.0,9.0,0.391,-6.6339999999999995,1.0,0.114,80.176,4.0,https://api.spotify.com/v1/tracks/6Vmow8PuUaU7W1T2WWLZk2,Gina,audio_features,spotify:track:6Vmow8PuUaU7W1T2WWLZk2,0.46299999999999997,0
2445,0.804,https://api.spotify.com/v1/audio-analysis/0RbI0W5UNgYMTGF3uQQmtC,Pitch Black,0.35,90679.0,0.9209999999999999,0RbI0W5UNgYMTGF3uQQmtC,0.9079999999999999,6.0,0.7979999999999999,-27.099,0.0,0.653,111.04299999999999,3.0,https://api.spotify.com/v1/tracks/0RbI0W5UNgYMTGF3uQQmtC,Harmonia,audio_features,spotify:track:0RbI0W5UNgYMTGF3uQQmtC,0.0261,0
2446,0.0011099999999999999,https://api.spotify.com/v1/audio-analysis/52MNypbTWiwybwzhXvsPk5,Ricky Nelson,0.542,204720.0,0.797,52MNypbTWiwybwzhXvsPk5,0.0,9.0,0.0906,-4.45,0.0,0.0379,113.95,4.0,https://api.spotify.com/v1/tracks/52MNypbTWiwybwzhXvsPk5,It's Late,audio_features,spotify:track:52MNypbTWiwybwzhXvsPk5,0.593,1
2447,0.684,https://api.spotify.com/v1/audio-analysis/02RiLuUffxhHdLqtabUwMV,Fabian,0.6829999999999999,278333.0,0.35600000000000004,02RiLuUffxhHdLqtabUwMV,0.000535,3.0,0.12300000000000001,-10.123,1.0,0.0364,140.094,4.0,https://api.spotify.com/v1/tracks/02RiLuUffxhHdLqtabUwMV,Hound Dog Man,audio_features,spotify:track:02RiLuUffxhHdLqtabUwMV,0.307,1
2448,0.49200000000000005,https://api.spotify.com/v1/audio-analysis/1dGr1c8CrMLDpV6mPbImSI,Jerrod Niemann,0.359,221307.0,0.5429999999999999,1dGr1c8CrMLDpV6mPbImSI,1.58e-05,7.0,0.11800000000000001,-7.582000000000001,1.0,0.0919,68.53399999999999,4.0,https://api.spotify.com/v1/tracks/1dGr1c8CrMLDpV6mPbImSI,"Lover, Lover",audio_features,spotify:track:1dGr1c8CrMLDpV6mPbImSI,0.45299999999999996,1
2449,0.991,https://api.spotify.com/v1/audio-analysis/65XfUWqUgqkSI0GNiIjtDI,Sonny James,0.466,322400.0,0.0866,65XfUWqUgqkSI0GNiIjtDI,0.866,5.0,0.903,-24.49,1.0,0.0442,96.445,4.0,https://api.spotify.com/v1/tracks/65XfUWqUgqkSI0GNiIjtDI,Talk Of The School,audio_features,spotify:track:65XfUWqUgqkSI0GNiIjtDI,0.162,1
2450,0.0144,https://api.spotify.com/v1/audio-analysis/0egGmGkZ8maYdEYo4RrVsZ,Usher Featuring Nicki Minaj,0.8,285894.0,0.6559999999999999,0egGmGkZ8maYdEYo4RrVsZ,0.0,5.0,0.354,-5.874,0.0,0.114,119.921,4.0,https://api.spotify.com/v1/tracks/0egGmGkZ8maYdEYo4RrVsZ,Lil Freak,audio_features,spotify:track:0egGmGkZ8maYdEYo4RrVsZ,0.436,1
2451,8.34e-06,https://api.spotify.com/v1/audio-analysis/4Q1w4Ryyi8KNxxaFlOQClK,Flamin' Groovies,0.431,197293.0,0.9620000000000001,4Q1w4Ryyi8KNxxaFlOQClK,5.04e-06,6.0,0.321,-3.2689999999999997,1.0,0.0789,156.10299999999998,4.0,https://api.spotify.com/v1/tracks/4Q1w4Ryyi8KNxxaFlOQClK,Step Up,audio_features,spotify:track:4Q1w4Ryyi8KNxxaFlOQClK,0.585,0
2452,0.0223,https://api.spotify.com/v1/audio-analysis/3Bb8IynEdvwkwcnAyNIOTj,Silkie Ft. Harry Craze,0.72,367080.0,0.5660000000000001,3Bb8IynEdvwkwcnAyNIOTj,0.889,1.0,0.0631,-9.335,1.0,0.038,139.974,4.0,https://api.spotify.com/v1/tracks/3Bb8IynEdvwkwcnAyNIOTj,Head Butt Da Deck,audio_features,spotify:track:3Bb8IynEdvwkwcnAyNIOTj,0.581,0
2453,0.06,https://api.spotify.com/v1/audio-analysis/6BtCz1DSDa7f0DQqjdjzFE,Juan Farcik,0.612,155402.0,0.67,6BtCz1DSDa7f0DQqjdjzFE,0.0013800000000000002,1.0,0.385,-7.707999999999999,0.0,0.264,113.818,4.0,https://api.spotify.com/v1/tracks/6BtCz1DSDa7f0DQqjdjzFE,Laziness,audio_features,spotify:track:6BtCz1DSDa7f0DQqjdjzFE,0.287,0
2454,0.9359999999999999,https://api.spotify.com/v1/audio-analysis/790YJcgHlN3SaosQCHlWzn,Charlie McCoy,0.331,217400.0,0.183,790YJcgHlN3SaosQCHlWzn,9.07e-06,5.0,0.115,-11.63,1.0,0.0287,79.195,4.0,https://api.spotify.com/v1/tracks/790YJcgHlN3SaosQCHlWzn,Night Life,audio_features,spotify:track:790YJcgHlN3SaosQCHlWzn,0.26,0
2455,0.792,https://api.spotify.com/v1/audio-analysis/783acjnPgXeA9r2ZdcuYsA,Maysa,0.322,259867.0,0.391,783acjnPgXeA9r2ZdcuYsA,2.08e-06,11.0,0.23399999999999999,-9.036,1.0,0.0312,129.446,4.0,https://api.spotify.com/v1/tracks/783acjnPgXeA9r2ZdcuYsA,This Time I'll Be Sweeter,audio_features,spotify:track:783acjnPgXeA9r2ZdcuYsA,0.192,0
2456,0.49200000000000005,https://api.spotify.com/v1/audio-analysis/1MmpcRAJJ4PRCDuKb8t9i6,The Balustrade Ensemble,0.0647,284904.0,0.253,1MmpcRAJJ4PRCDuKb8t9i6,0.6729999999999999,11.0,0.207,-16.680999999999997,0.0,0.0387,73.932,4.0,https://api.spotify.com/v1/tracks/1MmpcRAJJ4PRCDuKb8t9i6,Fall Away Into Darkness,audio_features,spotify:track:1MmpcRAJJ4PRCDuKb8t9i6,0.0351,0
2457,0.039,https://api.spotify.com/v1/audio-analysis/6BkF43R2JnpGKQ6P1SM7Ye,Leroy Hutson,0.67,181560.0,0.636,6BkF43R2JnpGKQ6P1SM7Ye,0.0,9.0,0.138,-13.311,1.0,0.0854,122.79700000000001,4.0,https://api.spotify.com/v1/tracks/6BkF43R2JnpGKQ6P1SM7Ye,Ella Weez,audio_features,spotify:track:6BkF43R2JnpGKQ6P1SM7Ye,0.882,0
2458,0.122,https://api.spotify.com/v1/audio-analysis/5pyB5WEAEwqwl18UaBLeBl,Justin Moore,0.593,218853.0,0.601,5pyB5WEAEwqwl18UaBLeBl,5.69e-06,6.0,0.18100000000000002,-5.996,1.0,0.028999999999999998,131.929,4.0,https://api.spotify.com/v1/tracks/5pyB5WEAEwqwl18UaBLeBl,Small Town USA,audio_features,spotify:track:5pyB5WEAEwqwl18UaBLeBl,0.531,1
2459,0.276,https://api.spotify.com/v1/audio-analysis/5ZThhoIH7Qz8tVFxCxKpL3,Antonio Bribiesca,0.648,215390.0,0.7440000000000001,5ZThhoIH7Qz8tVFxCxKpL3,7.96e-06,10.0,0.0933,-4.303999999999999,1.0,0.0343,115.05799999999999,4.0,https://api.spotify.com/v1/tracks/5ZThhoIH7Qz8tVFxCxKpL3,Una noche serena y obscura,audio_features,spotify:track:5ZThhoIH7Qz8tVFxCxKpL3,0.7390000000000001,0
2460,9e-05,https://api.spotify.com/v1/audio-analysis/2ZBQXcdCZZLGOkIT2qg2s8,GWAR,0.547,261867.0,0.8079999999999999,2ZBQXcdCZZLGOkIT2qg2s8,0.818,10.0,0.0836,-7.225,0.0,0.0401,100.071,4.0,https://api.spotify.com/v1/tracks/2ZBQXcdCZZLGOkIT2qg2s8,Surf of Syn,audio_features,spotify:track:2ZBQXcdCZZLGOkIT2qg2s8,0.7559999999999999,0
2461,0.657,https://api.spotify.com/v1/audio-analysis/5iLuuNBhk4x6qaNg7NhBRk,Jacques Higelin,0.687,163067.0,0.348,5iLuuNBhk4x6qaNg7NhBRk,0.0,9.0,0.111,-10.161,0.0,0.124,116.568,4.0,https://api.spotify.com/v1/tracks/5iLuuNBhk4x6qaNg7NhBRk,Quand j'improvise sur mon piano,audio_features,spotify:track:5iLuuNBhk4x6qaNg7NhBRk,0.436,0
2462,0.9620000000000001,https://api.spotify.com/v1/audio-analysis/6dOmrYKuKtrfuyw2Pqx27Z,The Roches,0.423,338333.0,0.121,6dOmrYKuKtrfuyw2Pqx27Z,0.000205,2.0,0.11900000000000001,-13.302999999999999,0.0,0.0324,93.463,4.0,https://api.spotify.com/v1/tracks/6dOmrYKuKtrfuyw2Pqx27Z,Christlike Roche,audio_features,spotify:track:6dOmrYKuKtrfuyw2Pqx27Z,0.16,0
2463,0.0287,https://api.spotify.com/v1/audio-analysis/6j8gTlbhj9KJSeypNcNAS9,Kanye West,0.644,189907.0,0.48700000000000004,6j8gTlbhj9KJSeypNcNAS9,0.0166,6.0,0.20600000000000002,-9.654,1.0,0.034,125.52799999999999,4.0,https://api.spotify.com/v1/tracks/6j8gTlbhj9KJSeypNcNAS9,Street Lights,audio_features,spotify:track:6j8gTlbhj9KJSeypNcNAS9,0.467,0
2464,0.113,https://api.spotify.com/v1/audio-analysis/6nCCkUMYxf3hPzSIZkkNPd,Siouxsie,0.607,252667.0,0.8490000000000001,6nCCkUMYxf3hPzSIZkkNPd,4.34e-05,6.0,0.336,-6.544,1.0,0.0339,114.978,4.0,https://api.spotify.com/v1/tracks/6nCCkUMYxf3hPzSIZkkNPd,Into A Swan,audio_features,spotify:track:6nCCkUMYxf3hPzSIZkkNPd,0.8190000000000001,0
2465,,,Pat Boone,,,,,,,,,,,,,,Twixt Twelve And Twenty,,,,1
2466,0.00215,https://api.spotify.com/v1/audio-analysis/6vOAc5llAqXHByfl1QnTgR,Simple Minds,0.495,308800.0,0.9129999999999999,6vOAc5llAqXHByfl1QnTgR,0.26899999999999996,7.0,0.0994,-8.97,1.0,0.11699999999999999,139.691,4.0,https://api.spotify.com/v1/tracks/6vOAc5llAqXHByfl1QnTgR,Careful In Career,audio_features,spotify:track:6vOAc5llAqXHByfl1QnTgR,0.33899999999999997,0
2467,0.601,https://api.spotify.com/v1/audio-analysis/7DiVCf2QOi4XbyR9SXs0UV,The Applejacks,0.521,125920.0,0.705,7DiVCf2QOi4XbyR9SXs0UV,0.0645,7.0,0.354,-6.236000000000001,1.0,0.106,123.884,4.0,https://api.spotify.com/v1/tracks/7DiVCf2QOi4XbyR9SXs0UV,Mexican Hat Rock,audio_features,spotify:track:7DiVCf2QOi4XbyR9SXs0UV,0.96,1
2468,0.00826,https://api.spotify.com/v1/audio-analysis/3Dg1BK3rHo6mCvzSO2b9Ct,Fall Out Boy,0.483,214133.0,0.9309999999999999,3Dg1BK3rHo6mCvzSO2b9Ct,0.0,2.0,0.107,-3.4389999999999996,1.0,0.044000000000000004,160.05,4.0,https://api.spotify.com/v1/tracks/3Dg1BK3rHo6mCvzSO2b9Ct,America's Suitehearts,audio_features,spotify:track:3Dg1BK3rHo6mCvzSO2b9Ct,0.645,1
2469,0.43200000000000005,https://api.spotify.com/v1/audio-analysis/3gdewACMIVMEWVbyb8O9sY,The Smashing Pumpkins,0.601,281613.0,0.532,3gdewACMIVMEWVbyb8O9sY,6.25e-06,10.0,0.0925,-9.119,1.0,0.0286,136.571,4.0,https://api.spotify.com/v1/tracks/3gdewACMIVMEWVbyb8O9sY,Rocket,audio_features,spotify:track:3gdewACMIVMEWVbyb8O9sY,0.341,0
2470,0.319,https://api.spotify.com/v1/audio-analysis/3zJw3rugfpVrmBeDDnUYzy,Leona Lewis,0.32799999999999996,213880.0,0.607,3zJw3rugfpVrmBeDDnUYzy,0.0,2.0,0.765,-11.075999999999999,1.0,0.0315,146.539,3.0,https://api.spotify.com/v1/tracks/3zJw3rugfpVrmBeDDnUYzy,Happy,audio_features,spotify:track:3zJw3rugfpVrmBeDDnUYzy,0.395,1
2471,0.301,https://api.spotify.com/v1/audio-analysis/5HcqnshkXbcCVIXxc75vi4,Debbie Reynolds,0.429,189933.0,0.33399999999999996,5HcqnshkXbcCVIXxc75vi4,0.0,4.0,0.0881,-13.55,1.0,0.0284,108.802,3.0,https://api.spotify.com/v1/tracks/5HcqnshkXbcCVIXxc75vi4,Am I That Easy To Forget,audio_features,spotify:track:5HcqnshkXbcCVIXxc75vi4,0.45299999999999996,1
2472,0.8809999999999999,https://api.spotify.com/v1/audio-analysis/0mNmIjoFyNWYL8rXZHYiGS,Pumpkin Buzzard,0.684,46053.0,0.11900000000000001,0mNmIjoFyNWYL8rXZHYiGS,0.177,0.0,0.151,-14.749,1.0,0.0617,120.637,4.0,https://api.spotify.com/v1/tracks/0mNmIjoFyNWYL8rXZHYiGS,000GrandPno,audio_features,spotify:track:0mNmIjoFyNWYL8rXZHYiGS,0.309,0
2473,0.732,https://api.spotify.com/v1/audio-analysis/4JOP8ELK6AaeySe7sKe996,Alicia Keys,0.595,249240.0,0.507,4JOP8ELK6AaeySe7sKe996,1.9699999999999998e-05,7.0,0.106,-7.892,1.0,0.0618,86.09899999999999,4.0,https://api.spotify.com/v1/tracks/4JOP8ELK6AaeySe7sKe996,Un-Thinkable (I'm Ready),audio_features,spotify:track:4JOP8ELK6AaeySe7sKe996,0.337,1
2474,0.331,https://api.spotify.com/v1/audio-analysis/5KoYGd11C4KmmikVsp4G4I,Reg Owen & His Orchestra,0.765,165001.0,0.444,5KoYGd11C4KmmikVsp4G4I,0.691,8.0,0.0494,-12.33,1.0,0.0778,98.412,4.0,https://api.spotify.com/v1/tracks/5KoYGd11C4KmmikVsp4G4I,Manhattan Spiritual,audio_features,spotify:track:5KoYGd11C4KmmikVsp4G4I,0.555,1
2475,0.49,https://api.spotify.com/v1/audio-analysis/75Gaa5OMIopY5c5nFfoGbj,Pagan Wanderer Lu,0.429,297653.0,0.938,75Gaa5OMIopY5c5nFfoGbj,0.335,4.0,0.25,-5.351,0.0,0.113,176.06799999999998,4.0,https://api.spotify.com/v1/tracks/75Gaa5OMIopY5c5nFfoGbj,Ten Cities Is Not A European Tour,audio_features,spotify:track:75Gaa5OMIopY5c5nFfoGbj,0.11800000000000001,0
2476,0.00432,https://api.spotify.com/v1/audio-analysis/33RJ3P6wc0B0FIyDalhNTv,Demi Lovato,0.585,226253.0,0.927,33RJ3P6wc0B0FIyDalhNTv,0.0,5.0,0.17800000000000002,-5.252999999999999,1.0,0.04,142.043,4.0,https://api.spotify.com/v1/tracks/33RJ3P6wc0B0FIyDalhNTv,Here We Go Again,audio_features,spotify:track:33RJ3P6wc0B0FIyDalhNTv,0.672,1
2477,0.8390000000000001,https://api.spotify.com/v1/audio-analysis/3urQtWyBLhXbCvhzNKYDgY,Ulytau,0.317,115533.0,0.237,3urQtWyBLhXbCvhzNKYDgY,0.0408,10.0,0.266,-17.52,1.0,0.0411,82.09899999999999,4.0,https://api.spotify.com/v1/tracks/3urQtWyBLhXbCvhzNKYDgY,Winter (Four Seasons),audio_features,spotify:track:3urQtWyBLhXbCvhzNKYDgY,0.52,0
2478,0.5589999999999999,https://api.spotify.com/v1/audio-analysis/0ZqhPLdc7yEv6iADB7no3F,Bobby Rydell,0.61,145360.0,0.623,0ZqhPLdc7yEv6iADB7no3F,0.0,1.0,0.13699999999999998,-6.212000000000001,1.0,0.039,121.20700000000001,4.0,https://api.spotify.com/v1/tracks/0ZqhPLdc7yEv6iADB7no3F,Little Bitty Girl,audio_features,spotify:track:0ZqhPLdc7yEv6iADB7no3F,0.841,1
2479,0.212,https://api.spotify.com/v1/audio-analysis/6nISDEbBpKtZo054RdQs5T,Johnny Ferguson,0.639,321200.0,0.408,6nISDEbBpKtZo054RdQs5T,0.0,10.0,0.0625,-11.251,0.0,0.0341,147.575,4.0,https://api.spotify.com/v1/tracks/6nISDEbBpKtZo054RdQs5T,Angela Jones,audio_features,spotify:track:6nISDEbBpKtZo054RdQs5T,0.556,1
2480,0.795,https://api.spotify.com/v1/audio-analysis/1X3T2J7S1s6aCIbmjFf2NG,The Everly Brothers,0.359,242226.0,0.391,1X3T2J7S1s6aCIbmjFf2NG,0.0708,3.0,0.163,-8.033999999999999,1.0,0.026000000000000002,154.66,3.0,https://api.spotify.com/v1/tracks/1X3T2J7S1s6aCIbmjFf2NG,Bird Dog,audio_features,spotify:track:1X3T2J7S1s6aCIbmjFf2NG,0.19,1
2481,0.953,https://api.spotify.com/v1/audio-analysis/4bFHIZcJH8hq1JpYyA2hLw,Jerry Wallace With The Jewels,0.552,142960.0,0.319,4bFHIZcJH8hq1JpYyA2hLw,0.523,8.0,0.17,-15.533,0.0,0.0311,121.145,4.0,https://api.spotify.com/v1/tracks/4bFHIZcJH8hq1JpYyA2hLw,Primrose Lane,audio_features,spotify:track:4bFHIZcJH8hq1JpYyA2hLw,0.358,1
2482,0.204,https://api.spotify.com/v1/audio-analysis/4BYmnYGNVBVm2JHVxFNMXj,Stevie Ray Vaughan And Double Trouble,0.336,143227.0,0.909,4BYmnYGNVBVm2JHVxFNMXj,0.0211,4.0,0.33299999999999996,-11.019,1.0,0.039,172.162,4.0,https://api.spotify.com/v1/tracks/4BYmnYGNVBVm2JHVxFNMXj,The House Is Rockin',audio_features,spotify:track:4BYmnYGNVBVm2JHVxFNMXj,0.956,0
2483,0.25,https://api.spotify.com/v1/audio-analysis/47i6AA3FibR48Ucp9S7Wo5,The Fleetwoods,0.545,238160.0,0.601,47i6AA3FibR48Ucp9S7Wo5,3.22e-06,7.0,0.0879,-7.265,1.0,0.0313,110.94,3.0,https://api.spotify.com/v1/tracks/47i6AA3FibR48Ucp9S7Wo5,Graduation's Here,audio_features,spotify:track:47i6AA3FibR48Ucp9S7Wo5,0.16699999999999998,1
2484,0.063,https://api.spotify.com/v1/audio-analysis/5Z8HZM6iQMhhqyPcCGY5g9,Helen Love,0.855,193027.0,0.6509999999999999,5Z8HZM6iQMhhqyPcCGY5g9,0.0,0.0,0.0772,-8.044,0.0,0.235,111.99700000000001,4.0,https://api.spotify.com/v1/tracks/5Z8HZM6iQMhhqyPcCGY5g9,So Hot,audio_features,spotify:track:5Z8HZM6iQMhhqyPcCGY5g9,0.5589999999999999,0
2485,0.00908,https://api.spotify.com/v1/audio-analysis/3rMyMv8EjKXoPnaRo2hdJN,Tum Tum,0.71,267293.0,0.882,3rMyMv8EjKXoPnaRo2hdJN,0.0,5.0,0.162,-6.648,0.0,0.04,160.012,4.0,https://api.spotify.com/v1/tracks/3rMyMv8EjKXoPnaRo2hdJN,Lil Stuntin,audio_features,spotify:track:3rMyMv8EjKXoPnaRo2hdJN,0.8059999999999999,0
2486,0.32899999999999996,https://api.spotify.com/v1/audio-analysis/02WDuAXXKumemrvsmrVBvH,K'Naan,0.584,212867.0,0.768,02WDuAXXKumemrvsmrVBvH,0.0,0.0,0.0587,-4.185,1.0,0.057999999999999996,152.005,4.0,https://api.spotify.com/v1/tracks/02WDuAXXKumemrvsmrVBvH,Wavin' Flag,audio_features,spotify:track:02WDuAXXKumemrvsmrVBvH,0.7290000000000001,1
2487,0.0309,https://api.spotify.com/v1/audio-analysis/3iUnagQlUtjjCNQ3us3lPi,Hannah Montana,0.396,253840.0,0.8959999999999999,3iUnagQlUtjjCNQ3us3lPi,0.0,4.0,0.207,-4.398,0.0,0.396,86.882,4.0,https://api.spotify.com/v1/tracks/3iUnagQlUtjjCNQ3us3lPi,Let's Get Crazy,audio_features,spotify:track:3iUnagQlUtjjCNQ3us3lPi,0.632,1
2488,0.633,https://api.spotify.com/v1/audio-analysis/0vg4WnUWvze6pBOJDTq99k,Johnny Mathis,0.675,209493.0,0.479,0vg4WnUWvze6pBOJDTq99k,1.76e-05,0.0,0.08800000000000001,-9.87,0.0,0.0278,81.99799999999999,4.0,https://api.spotify.com/v1/tracks/0vg4WnUWvze6pBOJDTq99k,You Are Beautiful,audio_features,spotify:track:0vg4WnUWvze6pBOJDTq99k,0.45399999999999996,1
2489,0.657,https://api.spotify.com/v1/audio-analysis/2BFZ48FpjtEFpGl4ViGlJ1,Clyde McPhatter,0.42100000000000004,124293.0,0.868,2BFZ48FpjtEFpGl4ViGlJ1,5.0600000000000003e-05,10.0,0.303,-7.072,1.0,0.10800000000000001,187.91,4.0,https://api.spotify.com/v1/tracks/2BFZ48FpjtEFpGl4ViGlJ1,You Went Back On Your Word,audio_features,spotify:track:2BFZ48FpjtEFpGl4ViGlJ1,0.93,1
2490,0.85,https://api.spotify.com/v1/audio-analysis/5wbld0l3Gdf4bc5lKMHPRL,Leonard Kwan,0.635,203227.0,0.142,5wbld0l3Gdf4bc5lKMHPRL,0.8590000000000001,11.0,0.106,-22.25,1.0,0.0398,83.005,4.0,https://api.spotify.com/v1/tracks/5wbld0l3Gdf4bc5lKMHPRL,Kanaka 'o Mose,audio_features,spotify:track:5wbld0l3Gdf4bc5lKMHPRL,0.384,0
